age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,end,sex,age_cat,race,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,label
44.0,0.0,0.0,0.0,0.0,-1.0,1.0,1184.0,1,0,0,3,1,1,0,1,1,0
48.0,0.0,0.0,0.0,1.0,0.0,1.0,829.0,1,1,2,7,0,1,0,0,1,1
38.0,0.0,0.0,0.0,1.0,-27.0,27.0,956.0,1,0,2,3,0,1,0,0,1,1
44.0,0.0,0.0,0.0,6.0,0.0,1.0,1106.0,1,0,2,3,2,1,0,0,1,0
26.0,0.0,0.0,0.0,0.0,-1.0,1.0,949.0,1,0,3,3,5,2,0,3,1,0
29.0,0.0,0.0,0.0,2.0,29.0,57.0,891.0,1,0,2,7,1,1,0,1,1,1
22.0,0.0,0.0,0.0,1.0,0.0,1.0,612.0,1,2,3,7,6,2,0,4,2,1
27.0,0.0,0.0,0.0,0.0,-1.0,1.0,680.0,1,0,2,7,4,2,0,2,1,0
50.0,0.0,0.0,0.0,10.0,-48.0,48.0,925.0,1,1,0,3,4,2,0,1,1,0
28.0,0.0,0.0,0.0,6.0,-1.0,1.0,766.0,1,0,0,3,0,1,0,1,1,0
44.0,0.0,0.0,0.0,0.0,-1.0,1.0,615.0,1,0,5,3,0,1,0,0,1,0
28.0,0.0,0.0,0.0,2.0,-1.0,1.0,756.0,1,0,0,2,5,2,0,3,1,1
32.0,0.0,0.0,0.0,6.0,-1.0,1.0,391.0,1,0,0,3,7,0,0,5,2,1
25.0,0.0,0.0,0.0,3.0,-1.0,1.0,263.0,1,0,0,2,2,1,0,3,1,1
38.0,0.0,0.0,0.0,0.0,-1.0,1.0,612.0,1,0,0,3,3,1,0,4,2,0
25.0,0.0,0.0,0.0,3.0,-1.0,1.0,831.0,1,0,0,3,9,0,0,8,0,0
31.0,0.0,0.0,0.0,1.0,-3.0,3.0,941.0,1,0,2,3,4,2,0,1,1,0
31.0,0.0,0.0,0.0,0.0,-1.0,1.0,1135.0,1,0,2,3,3,1,0,4,2,0
33.0,0.0,0.0,0.0,2.0,0.0,0.0,906.0,1,0,0,7,2,1,0,2,1,0
44.0,0.0,0.0,0.0,1.0,-3.0,4.0,17.0,0,0,2,3,0,1,0,0,1,1
27.0,0.0,1.0,0.0,11.0,-1.0,1.0,151.0,1,0,0,3,7,0,0,5,2,0
31.0,0.0,0.0,0.0,1.0,-1.0,1.0,542.0,0,0,2,3,3,1,0,1,1,0
25.0,0.0,0.0,0.0,0.0,-1.0,2.0,276.0,1,0,2,7,4,2,0,2,1,1
43.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,1,0,2,8,0,1,0,0,1,0
40.0,0.0,0.0,0.0,2.0,-1.0,1.0,669.0,1,0,2,3,1,1,0,0,1,0
35.0,0.0,0.0,0.0,1.0,-1.0,1.0,1185.0,0,0,2,7,3,1,0,1,1,0
48.0,1.0,0.0,0.0,23.0,-1.0,1.0,687.0,1,1,2,3,7,0,0,4,2,1
30.0,0.0,0.0,0.0,15.0,210.0,248.0,349.0,1,0,0,2,8,0,0,3,1,1
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,1113.0,1,0,0,7,6,2,0,2,1,0
32.0,0.0,0.0,0.0,18.0,-74.0,74.0,795.0,0,0,2,3,8,0,0,6,2,0
46.0,0.0,0.0,0.0,2.0,0.0,0.0,1165.0,1,1,0,3,1,1,0,1,1,1
27.0,0.0,0.0,0.0,2.0,0.0,1.0,497.0,1,0,3,3,2,1,0,2,1,0
41.0,0.0,0.0,0.0,1.0,-1.0,1.0,744.0,1,0,2,3,0,1,0,0,1,0
34.0,0.0,0.0,0.0,16.0,-1.0,1.0,388.0,1,0,0,3,8,0,0,5,2,1
30.0,0.0,4.0,1.0,12.0,-1.0,1.0,5.0,0,0,0,3,7,0,0,2,1,0
28.0,0.0,0.0,0.0,0.0,-2.0,2.0,574.0,1,0,3,3,0,1,0,1,1,0
37.0,0.0,0.0,0.0,23.0,-1.0,1.0,1111.0,1,0,0,3,8,0,0,3,1,1
23.0,0.0,0.0,0.0,1.0,-1.0,1.0,609.0,1,2,2,3,1,1,0,2,1,0
25.0,0.0,0.0,0.0,1.0,-1.0,1.0,257.0,1,0,2,3,4,2,0,2,1,0
26.0,0.0,0.0,1.0,6.0,0.0,0.0,221.0,1,0,0,7,9,0,0,9,0,1
36.0,0.0,0.0,0.0,7.0,-1.0,1.0,1054.0,1,0,0,3,5,2,0,2,1,1
30.0,0.0,0.0,0.0,3.0,-1.0,1.0,1039.0,1,0,0,3,3,1,0,1,1,1
42.0,0.0,0.0,0.0,17.0,-1.0,1.0,61.0,1,0,0,3,9,0,0,8,0,1
35.0,1.0,0.0,4.0,13.0,-1.0,1.0,9.0,1,0,0,3,7,0,0,2,1,1
23.0,0.0,0.0,0.0,0.0,0.0,1.0,959.0,1,2,2,3,3,1,0,4,2,0
51.0,1.0,0.0,0.0,10.0,173.0,196.0,173.0,0,1,0,3,9,0,0,5,2,1
29.0,0.0,0.0,0.0,10.0,0.0,1.0,366.0,1,0,0,3,5,2,0,5,2,1
63.0,0.0,0.0,0.0,1.0,-9.0,9.0,791.0,1,1,2,7,0,1,0,0,1,0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,0,0,0,7,0,1,0,0,1,0
50.0,0.0,0.0,0.0,0.0,-3.0,4.0,30.0,0,1,2,7,2,1,0,0,1,1
33.0,0.0,0.0,0.0,1.0,-1.0,1.0,478.0,1,0,0,3,1,1,0,1,1,1
55.0,0.0,0.0,0.0,1.0,-1.0,1.0,486.0,1,1,2,3,0,1,0,0,1,1
30.0,0.0,0.0,0.0,1.0,-1.0,1.0,233.0,1,0,2,3,7,0,0,5,2,1
50.0,0.0,0.0,0.0,12.0,-22.0,22.0,401.0,1,1,0,3,0,1,0,0,1,1
45.0,0.0,0.0,0.0,0.0,-1.0,1.0,1137.0,1,1,5,7,2,1,0,0,1,0
28.0,0.0,0.0,0.0,7.0,-7.0,7.0,1088.0,0,0,2,3,5,2,0,4,2,1
25.0,4.0,0.0,0.0,5.0,-1.0,1.0,742.0,1,0,2,7,7,0,0,6,2,1
20.0,2.0,0.0,0.0,2.0,-21.0,21.0,275.0,1,2,3,3,7,0,0,8,0,1
32.0,0.0,0.0,0.0,0.0,0.0,1.0,370.0,1,0,3,3,4,2,0,3,1,0
25.0,0.0,0.0,0.0,0.0,-1.0,1.0,706.0,0,0,2,3,2,1,0,2,1,0
41.0,0.0,0.0,0.0,13.0,-1.0,1.0,215.0,1,0,0,2,4,2,0,4,2,0
33.0,0.0,0.0,0.0,8.0,-165.0,165.0,700.0,1,0,3,3,8,0,0,3,1,1
50.0,0.0,0.0,2.0,24.0,0.0,1.0,279.0,1,1,0,8,7,0,0,7,0,1
21.0,0.0,0.0,0.0,1.0,0.0,0.0,523.0,1,2,0,3,3,1,0,5,2,1
56.0,0.0,0.0,0.0,0.0,-1.0,1.0,759.0,1,1,2,3,0,1,0,0,1,0
23.0,0.0,0.0,0.0,0.0,-1.0,1.0,1045.0,1,2,0,7,8,0,0,7,0,0
24.0,0.0,0.0,0.0,2.0,-1.0,1.0,748.0,1,2,0,3,6,2,0,3,1,1
48.0,0.0,0.0,0.0,20.0,0.0,0.0,892.0,1,1,2,3,7,0,0,5,2,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,541.0,0,2,0,3,4,2,0,4,2,0
26.0,0.0,0.0,0.0,6.0,0.0,0.0,30.0,1,0,0,3,8,0,0,8,0,1
47.0,0.0,0.0,0.0,5.0,-312.0,312.0,694.0,1,1,2,3,9,0,0,5,2,1
70.0,0.0,0.0,0.0,1.0,-13.0,13.0,1079.0,1,1,2,7,0,1,0,0,1,0
28.0,0.0,0.0,0.0,9.0,-1.0,1.0,1097.0,1,0,0,2,8,0,0,7,0,0
36.0,0.0,1.0,0.0,18.0,0.0,1.0,32.0,1,0,0,3,9,0,0,8,0,0
21.0,0.0,0.0,0.0,1.0,-1.0,1.0,461.0,0,2,0,3,6,2,0,4,2,0
24.0,1.0,0.0,1.0,9.0,-7.0,7.0,80.0,1,2,0,8,8,0,0,6,2,1
50.0,0.0,0.0,0.0,1.0,-1.0,1.0,85.0,0,1,2,7,0,1,0,0,1,1
54.0,0.0,0.0,0.0,21.0,-1.0,1.0,1100.0,1,1,0,3,5,2,0,0,1,0
29.0,0.0,0.0,1.0,10.0,-1.0,1.0,377.0,1,0,0,3,6,2,0,4,2,1
27.0,0.0,1.0,0.0,9.0,-1.0,1.0,570.0,1,0,0,3,8,0,0,7,0,1
27.0,0.0,0.0,0.0,6.0,841.0,127.0,1158.0,1,0,0,3,4,2,0,4,2,0
25.0,0.0,0.0,0.0,0.0,0.0,1.0,1155.0,1,0,0,1,7,0,0,5,2,1
47.0,0.0,0.0,0.0,0.0,-3.0,4.0,457.0,0,1,2,7,0,1,0,0,1,0
44.0,0.0,0.0,0.0,0.0,-1.0,1.0,516.0,1,0,2,7,0,1,0,0,1,0
33.0,0.0,0.0,1.0,9.0,-1.0,1.0,25.0,1,0,0,7,7,0,0,3,1,1
49.0,0.0,0.0,0.0,1.0,-26.0,26.0,883.0,1,1,2,7,0,1,0,0,1,0
34.0,0.0,0.0,0.0,3.0,47.0,11.0,659.0,1,0,2,3,1,1,0,0,1,1
21.0,0.0,1.0,0.0,2.0,-1.0,1.0,743.0,1,2,0,3,8,0,0,6,2,0
65.0,0.0,0.0,0.0,1.0,-1.0,2.0,829.0,0,1,2,3,0,1,0,0,1,0
24.0,0.0,0.0,1.0,4.0,-1.0,1.0,107.0,1,2,0,3,3,1,0,2,1,1
51.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1,1,2,3,2,1,0,1,1,1
30.0,0.0,0.0,0.0,0.0,0.0,1.0,543.0,1,0,2,7,3,1,0,4,2,0
21.0,0.0,0.0,0.0,0.0,-2.0,2.0,115.0,1,2,2,2,8,0,0,5,2,1
42.0,0.0,0.0,0.0,33.0,200.0,19.0,200.0,1,0,0,3,6,2,0,2,1,1
34.0,0.0,0.0,1.0,0.0,-2.0,3.0,1130.0,0,0,2,3,1,1,0,0,1,1
26.0,0.0,0.0,0.0,0.0,-1.0,2.0,1077.0,1,0,2,8,3,1,0,3,1,0
30.0,0.0,0.0,0.0,0.0,-1.0,1.0,714.0,0,0,0,3,2,1,0,1,1,0
24.0,0.0,0.0,0.0,3.0,-1.0,1.0,1154.0,1,2,0,3,7,0,0,6,2,1
25.0,2.0,0.0,1.0,2.0,-1.0,1.0,1061.0,1,0,0,2,7,0,0,8,0,0
23.0,0.0,0.0,2.0,2.0,0.0,0.0,292.0,1,2,2,3,8,0,0,8,0,1
27.0,0.0,0.0,0.0,8.0,-1.0,1.0,279.0,1,0,0,3,6,2,0,7,0,1
34.0,0.0,0.0,0.0,3.0,-105.0,105.0,553.0,1,0,0,3,6,2,0,5,2,0
27.0,0.0,0.0,0.0,5.0,0.0,12.0,664.0,1,0,0,8,2,1,0,1,1,1
22.0,0.0,0.0,0.0,11.0,-1.0,1.0,353.0,1,2,0,3,7,0,0,5,2,0
37.0,0.0,0.0,0.0,2.0,0.0,121.0,789.0,1,0,0,8,0,1,0,0,1,0
26.0,0.0,0.0,3.0,10.0,0.0,0.0,94.0,1,0,2,8,7,0,0,6,2,1
29.0,0.0,0.0,0.0,0.0,-1.0,1.0,504.0,1,0,0,7,0,1,0,0,1,0
23.0,0.0,0.0,1.0,2.0,137.0,192.0,746.0,1,2,0,8,6,2,0,7,0,1
29.0,0.0,0.0,0.0,9.0,0.0,1.0,96.0,1,0,0,2,6,2,0,3,1,1
23.0,0.0,0.0,0.0,1.0,0.0,0.0,137.0,1,2,0,3,7,0,0,4,2,0
56.0,0.0,0.0,0.0,6.0,-1.0,1.0,54.0,1,1,0,3,1,1,0,0,1,0
28.0,0.0,0.0,0.0,7.0,-7.0,7.0,22.0,0,0,2,3,5,2,0,4,2,1
37.0,0.0,0.0,0.0,2.0,489.0,117.0,1141.0,1,0,2,7,0,1,0,0,1,1
27.0,0.0,0.0,0.0,2.0,-1.0,1.0,655.0,1,0,3,7,1,1,0,1,1,0
37.0,0.0,0.0,0.0,11.0,-1.0,1.0,303.0,1,0,0,3,7,0,0,5,2,1
26.0,0.0,0.0,2.0,6.0,81.0,382.0,535.0,1,0,2,8,7,0,0,7,0,0
23.0,0.0,1.0,0.0,4.0,-1.0,1.0,284.0,1,2,2,7,3,1,0,3,1,1
32.0,0.0,0.0,0.0,0.0,-3.0,4.0,935.0,0,0,3,3,1,1,0,0,1,0
51.0,0.0,0.0,0.0,4.0,-26.0,26.0,780.0,1,1,0,8,1,1,0,1,1,1
28.0,0.0,0.0,0.0,6.0,-1.0,1.0,106.0,0,0,2,8,9,0,0,8,0,1
24.0,0.0,0.0,0.0,1.0,0.0,0.0,1155.0,1,2,0,3,4,2,0,4,2,1
54.0,0.0,0.0,0.0,4.0,0.0,0.0,1143.0,1,1,0,3,2,1,0,0,1,1
23.0,0.0,0.0,0.0,2.0,-1.0,1.0,183.0,1,2,3,3,3,1,0,3,1,0
25.0,0.0,0.0,0.0,7.0,258.0,134.0,258.0,1,0,0,3,9,0,0,9,0,1
57.0,0.0,0.0,0.0,1.0,-4.0,4.0,1134.0,0,1,2,3,0,1,0,0,1,1
27.0,0.0,0.0,0.0,3.0,88.0,90.0,85.0,1,0,0,3,2,1,0,1,1,1
31.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1,0,3,8,1,1,0,1,1,0
46.0,0.0,0.0,0.0,5.0,0.0,0.0,331.0,1,1,2,3,7,0,0,2,1,1
32.0,0.0,0.0,0.0,13.0,-1.0,1.0,985.0,1,0,0,7,8,0,0,7,0,1
32.0,0.0,0.0,0.0,0.0,-1.0,1.0,702.0,1,0,2,3,1,1,0,0,1,1
23.0,0.0,0.0,1.0,1.0,-1.0,1.0,861.0,1,2,2,7,1,1,0,2,1,0
31.0,0.0,0.0,0.0,2.0,-28.0,28.0,491.0,0,0,2,3,3,1,0,0,1,1
26.0,0.0,0.0,0.0,4.0,0.0,0.0,798.0,1,0,0,3,7,0,0,4,2,1
56.0,0.0,0.0,0.0,2.0,-41.0,41.0,492.0,1,1,2,3,0,1,0,0,1,0
29.0,0.0,0.0,0.0,2.0,-40.0,40.0,692.0,1,0,0,3,7,0,0,3,1,0
32.0,0.0,3.0,0.0,19.0,-1.0,1.0,115.0,1,0,0,3,8,0,0,3,1,1
39.0,0.0,0.0,0.0,2.0,-1.0,78.0,1159.0,1,0,0,8,0,1,0,0,1,0
29.0,0.0,0.0,0.0,7.0,-1.0,1.0,680.0,1,0,2,2,9,0,0,7,0,1
21.0,0.0,0.0,0.0,2.0,-1.0,1.0,577.0,1,2,2,3,5,2,0,5,2,0
31.0,0.0,0.0,0.0,0.0,-1.0,1.0,619.0,0,0,0,2,1,1,0,1,1,0
30.0,0.0,0.0,0.0,3.0,225.0,167.0,225.0,1,0,2,2,3,1,0,2,1,0
26.0,0.0,0.0,1.0,3.0,-44.0,44.0,447.0,1,0,3,2,5,2,0,3,1,0
25.0,0.0,0.0,0.0,0.0,-1.0,1.0,169.0,1,0,0,7,8,0,0,8,0,0
43.0,0.0,0.0,0.0,1.0,-3.0,3.0,697.0,0,0,2,3,2,1,0,0,1,0
22.0,0.0,0.0,0.0,0.0,-1.0,1.0,369.0,1,2,0,3,3,1,0,4,2,1
47.0,0.0,0.0,0.0,1.0,0.0,0.0,1085.0,1,1,2,3,5,2,0,2,1,1
41.0,0.0,0.0,0.0,3.0,-1.0,1.0,430.0,1,0,2,7,4,2,0,1,1,1
31.0,0.0,0.0,0.0,1.0,0.0,0.0,583.0,0,0,0,3,5,2,0,2,1,0
33.0,0.0,0.0,0.0,1.0,-1.0,2337.0,509.0,1,0,0,7,1,1,0,0,1,0
26.0,0.0,0.0,0.0,7.0,48.0,66.0,123.0,0,0,2,3,5,2,0,4,2,1
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,716.0,0,2,0,7,2,1,0,2,1,0
25.0,0.0,1.0,0.0,6.0,-16.0,16.0,1065.0,1,0,2,3,3,1,0,2,1,0
54.0,0.0,0.0,0.0,3.0,-1.0,1.0,68.0,1,1,0,3,5,2,0,2,1,1
25.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,1,0,0,1,7,0,0,5,2,1
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,461.0,0,2,0,2,1,1,0,2,1,0
26.0,0.0,0.0,0.0,5.0,-1.0,1.0,460.0,1,0,0,3,9,0,0,7,0,1
32.0,0.0,0.0,0.0,9.0,-39.0,40.0,811.0,1,0,0,8,5,2,0,1,1,1
21.0,0.0,0.0,0.0,1.0,0.0,10.0,501.0,1,2,0,3,8,0,0,6,2,0
26.0,1.0,0.0,0.0,9.0,-84.0,84.0,153.0,1,0,2,3,8,0,0,8,0,1
33.0,0.0,0.0,0.0,7.0,-1.0,1.0,476.0,1,0,2,3,8,0,0,7,0,0
24.0,0.0,0.0,0.0,2.0,-1.0,1.0,631.0,1,2,2,3,2,1,0,3,1,1
19.0,0.0,0.0,1.0,1.0,-1.0,1.0,183.0,1,2,2,3,9,0,0,7,0,1
26.0,0.0,0.0,0.0,0.0,-1.0,1.0,550.0,0,0,2,7,2,1,0,2,1,0
26.0,0.0,0.0,0.0,4.0,0.0,1.0,219.0,1,0,0,2,5,2,0,2,1,1
30.0,0.0,0.0,0.0,1.0,-1.0,1.0,1123.0,1,0,0,3,0,1,0,1,1,0
36.0,0.0,0.0,0.0,0.0,0.0,1.0,649.0,1,0,2,7,0,1,0,0,1,0
58.0,0.0,0.0,0.0,12.0,161.0,216.0,161.0,1,1,2,3,1,1,0,0,1,1
30.0,0.0,1.0,0.0,14.0,-1.0,1.0,198.0,1,0,0,3,8,0,0,6,2,1
21.0,0.0,0.0,0.0,2.0,-1.0,1.0,566.0,1,2,2,3,2,1,0,4,2,0
48.0,0.0,0.0,0.0,4.0,0.0,0.0,518.0,0,1,2,3,3,1,0,0,1,0
26.0,0.0,1.0,0.0,7.0,0.0,1.0,314.0,1,0,2,7,7,0,0,7,0,0
26.0,0.0,0.0,0.0,9.0,0.0,1.0,173.0,1,0,0,2,8,0,0,7,0,1
58.0,0.0,0.0,0.0,0.0,-1.0,1.0,77.0,0,1,5,3,0,1,0,0,1,1
23.0,0.0,0.0,0.0,0.0,0.0,1.0,1067.0,1,2,2,6,2,1,0,4,2,0
55.0,0.0,0.0,0.0,1.0,0.0,0.0,132.0,1,1,2,3,2,1,0,1,1,0
29.0,0.0,0.0,0.0,7.0,-2.0,2.0,921.0,1,0,3,3,8,0,0,3,1,1
31.0,0.0,0.0,0.0,15.0,0.0,0.0,1132.0,1,0,0,3,9,0,0,6,2,0
22.0,0.0,0.0,0.0,0.0,0.0,1.0,771.0,1,2,0,3,3,1,0,3,1,0
29.0,0.0,0.0,1.0,17.0,-1.0,1.0,892.0,1,0,0,3,8,0,0,7,0,1
27.0,0.0,1.0,0.0,10.0,-1.0,1.0,473.0,1,0,0,3,8,0,0,6,2,0
24.0,0.0,0.0,0.0,1.0,190.0,253.0,190.0,1,2,3,2,1,1,0,3,1,1
38.0,0.0,0.0,0.0,0.0,-7.0,7.0,882.0,1,0,2,3,0,1,0,0,1,0
51.0,0.0,0.0,0.0,9.0,-1.0,1.0,513.0,1,1,0,3,8,0,0,4,2,1
37.0,1.0,0.0,1.0,12.0,-1.0,1.0,1048.0,1,0,0,8,8,0,0,9,0,1
56.0,0.0,0.0,0.0,28.0,-69.0,69.0,1037.0,1,1,0,3,6,2,0,3,1,0
51.0,0.0,0.0,0.0,11.0,-1.0,1.0,860.0,1,1,0,7,4,2,0,6,2,1
39.0,0.0,0.0,0.0,2.0,-2.0,2.0,463.0,1,0,2,3,1,1,0,1,1,1
32.0,0.0,0.0,0.0,4.0,-1.0,1.0,653.0,1,0,0,3,4,2,0,2,1,0
42.0,0.0,0.0,0.0,4.0,-1.0,1.0,511.0,1,0,2,3,3,1,0,3,1,0
36.0,0.0,0.0,0.0,7.0,-1.0,1.0,1069.0,0,0,2,3,5,2,0,1,1,1
24.0,0.0,0.0,1.0,0.0,0.0,1.0,1175.0,1,2,0,3,2,1,0,4,2,0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,1,2,2,3,2,1,0,4,2,0
51.0,0.0,0.0,0.0,0.0,0.0,1.0,741.0,0,1,2,7,0,1,0,0,1,0
24.0,0.0,0.0,0.0,3.0,-1.0,1.0,874.0,1,2,0,3,2,1,0,3,1,1
21.0,1.0,0.0,0.0,1.0,88.0,321.0,87.0,1,2,3,1,7,0,0,8,0,1
48.0,0.0,0.0,0.0,10.0,0.0,0.0,913.0,1,1,0,3,3,1,0,0,1,0
36.0,1.0,2.0,5.0,17.0,105.0,11.0,962.0,1,0,0,8,6,2,0,4,2,0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,1,2,2,3,7,0,0,6,2,0
29.0,0.0,0.0,0.0,1.0,0.0,0.0,560.0,0,0,0,3,0,1,0,0,1,0
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,130.0,1,0,0,3,0,1,0,1,1,0
29.0,0.0,1.0,0.0,7.0,0.0,0.0,1141.0,0,0,0,3,6,2,0,3,1,1
23.0,0.0,1.0,0.0,1.0,689.0,672.0,926.0,1,2,0,9,9,0,0,7,0,0
31.0,4.0,0.0,0.0,13.0,-1.0,1.0,1086.0,1,0,0,1,8,0,0,6,2,0
28.0,0.0,0.0,0.0,10.0,0.0,0.0,819.0,1,0,0,3,2,1,0,1,1,0
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,19.0,1,0,2,8,1,1,0,1,1,1
36.0,0.0,1.0,0.0,18.0,0.0,1.0,916.0,1,0,0,3,9,0,0,8,0,0
47.0,0.0,0.0,0.0,7.0,-1.0,1.0,607.0,1,1,0,3,0,1,0,0,1,1
30.0,0.0,0.0,0.0,11.0,0.0,0.0,852.0,0,0,0,3,6,2,0,2,1,1
36.0,0.0,0.0,0.0,1.0,-1.0,1.0,747.0,1,0,2,2,1,1,0,2,1,1
28.0,0.0,0.0,0.0,9.0,-1.0,1.0,229.0,1,0,0,3,7,0,0,3,1,1
24.0,0.0,0.0,0.0,1.0,-1.0,1.0,1109.0,1,2,0,3,2,1,0,2,1,1
65.0,0.0,0.0,0.0,2.0,-84.0,60.0,991.0,1,1,2,7,0,1,0,0,1,0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,1,0,0,3,4,2,0,5,2,1
30.0,0.0,0.0,1.0,0.0,0.0,0.0,669.0,1,0,0,7,1,1,0,1,1,0
28.0,0.0,0.0,0.0,0.0,-1.0,1.0,951.0,0,0,2,3,3,1,0,2,1,1
29.0,0.0,0.0,0.0,1.0,-1.0,1.0,1119.0,1,0,2,3,3,1,0,1,1,0
24.0,0.0,0.0,0.0,8.0,-1.0,1.0,956.0,1,2,0,3,6,2,0,6,2,1
69.0,0.0,0.0,0.0,0.0,-4.0,4.0,87.0,1,1,2,7,0,1,0,0,1,1
32.0,0.0,0.0,0.0,1.0,-1.0,1.0,1115.0,1,0,0,3,7,0,0,2,1,1
32.0,0.0,0.0,0.0,0.0,0.0,1.0,739.0,1,0,0,3,8,0,0,5,2,0
24.0,0.0,0.0,0.0,1.0,190.0,253.0,729.0,1,2,3,2,1,1,0,3,1,1
21.0,0.0,0.0,0.0,1.0,-43.0,43.0,1052.0,1,2,2,3,5,2,0,8,0,0
30.0,0.0,0.0,0.0,8.0,-1.0,1.0,55.0,1,0,0,7,9,0,0,8,0,1
40.0,0.0,0.0,0.0,0.0,-1.0,1.0,79.0,1,0,2,8,7,0,0,9,0,1
59.0,0.0,0.0,0.0,2.0,-391.0,391.0,661.0,1,1,0,3,0,1,0,0,1,0
22.0,0.0,1.0,2.0,2.0,70.0,114.0,70.0,1,2,0,3,9,0,0,8,0,1
27.0,0.0,0.0,0.0,8.0,0.0,0.0,381.0,1,0,0,8,7,0,0,6,2,1
24.0,0.0,0.0,0.0,0.0,0.0,1.0,748.0,1,2,0,7,1,1,0,2,1,0
22.0,0.0,0.0,0.0,6.0,-1.0,1.0,948.0,1,2,2,3,8,0,0,6,2,1
27.0,0.0,0.0,0.0,10.0,-1.0,1.0,427.0,1,0,0,3,5,2,0,7,0,1
35.0,0.0,0.0,0.0,7.0,-1.0,1.0,780.0,1,0,0,3,5,2,0,1,1,0
50.0,0.0,0.0,0.0,3.0,55.0,73.0,1058.0,0,1,2,3,4,2,0,0,1,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,659.0,1,2,0,7,5,2,0,8,0,1
26.0,0.0,1.0,1.0,12.0,-1.0,0.0,884.0,1,0,0,3,5,2,0,6,2,0
27.0,0.0,0.0,0.0,1.0,-1.0,1.0,316.0,0,0,0,3,3,1,0,2,1,0
26.0,0.0,0.0,1.0,7.0,212.0,64.0,548.0,1,0,0,7,7,0,0,6,2,1
44.0,0.0,0.0,0.0,0.0,0.0,1.0,940.0,1,0,2,3,3,1,0,0,1,0
21.0,0.0,0.0,0.0,1.0,-1.0,1.0,748.0,1,2,0,3,7,0,0,7,0,0
33.0,0.0,0.0,0.0,5.0,-32.0,32.0,801.0,1,0,2,6,4,2,0,1,1,0
37.0,0.0,0.0,0.0,3.0,-1.0,1.0,818.0,1,0,2,3,3,1,0,1,1,0
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,971.0,0,0,0,3,1,1,0,1,1,0
25.0,0.0,0.0,1.0,6.0,-1.0,1.0,623.0,1,0,2,9,4,2,0,3,1,1
36.0,0.0,0.0,0.0,1.0,-1.0,1.0,39.0,1,0,0,3,7,0,0,3,1,1
30.0,0.0,0.0,0.0,0.0,-1.0,1.0,732.0,1,0,0,7,0,1,0,0,1,0
47.0,0.0,0.0,0.0,1.0,-5.0,5.0,688.0,1,1,0,3,0,1,0,0,1,0
34.0,0.0,0.0,0.0,3.0,0.0,1.0,743.0,1,0,0,3,4,2,0,1,1,0
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,1166.0,1,2,0,3,9,0,0,5,2,0
25.0,0.0,0.0,1.0,2.0,0.0,1.0,1183.0,1,0,2,3,4,2,0,3,1,0
29.0,0.0,0.0,0.0,1.0,-39.0,40.0,914.0,1,0,2,3,3,1,0,5,2,1
54.0,0.0,0.0,0.0,4.0,-1.0,1.0,79.0,1,1,0,7,4,2,0,3,1,1
23.0,0.0,0.0,0.0,0.0,0.0,1.0,527.0,1,2,0,7,2,1,0,3,1,1
44.0,0.0,0.0,0.0,3.0,-4.0,4.0,1102.0,1,0,2,3,4,2,0,0,1,0
37.0,0.0,0.0,0.0,3.0,-1.0,1.0,382.0,1,0,2,3,7,0,0,4,2,0
30.0,0.0,0.0,0.0,0.0,-2.0,2.0,879.0,0,0,0,7,1,1,0,1,1,0
72.0,0.0,0.0,0.0,1.0,-23.0,23.0,1019.0,1,1,2,7,0,1,0,0,1,0
36.0,0.0,0.0,0.0,16.0,0.0,0.0,835.0,1,0,0,3,4,2,0,2,1,1
37.0,0.0,0.0,0.0,2.0,489.0,117.0,489.0,1,0,2,7,0,1,0,0,1,1
23.0,0.0,0.0,0.0,0.0,-1.0,1.0,84.0,1,2,3,7,1,1,0,3,1,1
56.0,0.0,0.0,0.0,28.0,-69.0,69.0,899.0,1,1,0,3,6,2,0,3,1,0
31.0,1.0,1.0,1.0,12.0,82.0,433.0,954.0,1,0,0,3,8,0,0,6,2,1
51.0,0.0,0.0,0.0,2.0,-23.0,23.0,764.0,1,1,2,3,1,1,0,0,1,0
39.0,0.0,0.0,0.0,1.0,-15.0,15.0,136.0,0,0,0,3,3,1,0,0,1,0
